"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 22, 2014","4,924.52","4,924.52","4,924.52","4,924.52","-","0.23%"
"Sep 21, 2014","4,913.24","4,913.24","4,913.24","4,913.24","-","0.97%"
"Sep 18, 2014","4,866.19","4,866.19","4,866.19","4,866.19","-","1.41%"
"Sep 17, 2014","4,798.39","4,798.39","4,798.39","4,798.39","-","0.82%"
"Sep 16, 2014","4,759.39","4,759.39","4,759.39","4,759.39","-","1.05%"
"Sep 15, 2014","4,709.91","4,709.91","4,709.91","4,709.91","-","-0.08%"
"Sep 14, 2014","4,713.58","4,713.58","4,713.58","4,713.58","-","0.81%"
"Sep 11, 2014","4,675.91","4,675.91","4,675.91","4,675.91","-","0.27%"
"Sep 10, 2014","4,663.13","4,663.13","4,663.13","4,663.13","-","0.34%"
"Sep 09, 2014","4,647.43","4,647.43","4,647.43","4,647.43","-","0.83%"
"Sep 08, 2014","4,608.95","4,608.95","4,608.95","4,608.95","-","-0.70%"
"Sep 07, 2014","4,641.45","4,641.45","4,641.45","4,641.45","-","-0.02%"
"Sep 04, 2014","4,642.37","4,642.37","4,642.37","4,642.37","-","0.21%"
"Sep 03, 2014","4,632.46","4,632.46","4,632.46","4,632.46","-","0.65%"
"Sep 02, 2014","4,602.43","4,602.43","4,602.43","4,602.43","-","1.04%"
"Sep 01, 2014","4,554.97","4,554.97","4,554.97","4,554.97","-","0.12%"
"Aug 31, 2014","4,549.51","4,549.51","4,549.51","4,549.51","-","-0.62%"
"Aug 28, 2014","4,577.99","4,577.99","4,577.99","4,577.99","-","-0.47%"
"Aug 27, 2014","4,599.46","4,599.46","4,599.46","4,599.46","-","0.19%"
"Aug 26, 2014","4,590.65","4,590.65","4,590.65","4,590.65","-","0.58%"
"Aug 25, 2014","4,564.34","4,564.34","4,564.34","4,564.34","-","0.52%"
"Aug 24, 2014","4,540.60","4,540.60","4,540.60","4,540.60","-","-0.14%"
"Aug 21, 2014","4,547.05","4,547.05","4,547.05","4,547.05","-","-0.15%"
"Aug 20, 2014","4,553.86","4,553.86","4,553.86","4,553.86","-","-0.49%"
"Aug 19, 2014","4,576.36","4,576.36","4,576.36","4,576.36","-","0.49%"
"Aug 18, 2014","4,554.14","4,554.14","4,554.14","4,554.14","-","-0.01%"
"Aug 14, 2014","4,554.51","4,554.51","4,554.51","4,554.51","-","0.60%"
"Aug 13, 2014","4,527.21","4,527.21","4,527.21","4,527.21","-","0.02%"
"Aug 12, 2014","4,526.49","4,526.49","4,526.49","4,526.49","-","-0.85%"
"Aug 11, 2014","4,565.13","4,565.13","4,565.13","4,565.13","-","0.76%"
"Aug 10, 2014","4,530.83","4,530.83","4,530.83","4,530.83","-","1.00%"
"Aug 07, 2014","4,486.19","4,486.19","4,486.19","4,486.19","-","0.03%"
"Aug 06, 2014","4,484.90","4,484.90","4,484.90","4,484.90","-","0.28%"
"Aug 05, 2014","4,472.17","4,472.17","4,472.17","4,472.17","-","0.12%"
"Aug 04, 2014","4,467.00","4,467.00","4,467.00","4,467.00","-","1.05%"
"Aug 03, 2014","4,420.61","4,420.61","4,420.61","4,420.61","-","-0.15%"
"Jul 24, 2014","4,427.15","4,427.15","4,427.15","4,427.15","-","0.88%"
"Jul 23, 2014","4,388.68","4,388.68","4,388.68","4,388.68","-","-0.81%"
"Jul 22, 2014","4,424.60","4,424.60","4,424.60","4,424.60","-","0.67%"
"Jul 21, 2014","4,394.94","4,394.94","4,394.94","4,394.94","-","0.47%"
"Jul 20, 2014","4,374.19","4,374.19","4,374.19","4,374.19","-","-0.41%"
"Jul 17, 2014","4,392.15","4,392.15","4,392.15","4,392.15","-","0.06%"
"Jul 16, 2014","4,389.35","4,389.35","4,389.35","4,389.35","-","0.61%"
"Jul 15, 2014","4,362.78","4,362.78","4,362.78","4,362.78","-","-0.32%"
"Jul 14, 2014","4,376.89","4,376.89","4,376.89","4,376.89","-","0.75%"
"Jul 13, 2014","4,344.36","4,344.36","4,344.36","4,344.36","-","-0.43%"
"Jul 10, 2014","4,363.08","4,363.08","4,363.08","4,363.08","-","-0.18%"
"Jul 09, 2014","4,371.00","4,371.00","4,371.00","4,371.00","-","-0.13%"
"Jul 08, 2014","4,376.52","4,376.52","4,376.52","4,376.52","-","-0.01%"
"Jul 07, 2014","4,376.77","4,376.77","4,376.77","4,376.77","-","-0.78%"
"Jul 06, 2014","4,411.15","4,411.15","4,411.15","4,411.15","-","-0.56%"
"Jul 03, 2014","4,436.20","4,436.20","4,436.20","4,436.20","-","-0.68%"
"Jul 02, 2014","4,466.61","4,466.61","4,466.61","4,466.61","-","-0.31%"
"Jun 30, 2014","4,480.52","4,480.52","4,480.52","4,480.52","-","-0.15%"
"Jun 29, 2014","4,487.07","4,487.07","4,487.07","4,487.07","-","1.76%"
"Jun 26, 2014","4,409.42","4,409.42","4,409.42","4,409.42","-","0.13%"
"Jun 25, 2014","4,403.64","4,403.64","4,403.64","4,403.64","-","0.24%"
"Jun 24, 2014","4,392.94","4,392.94","4,392.94","4,392.94","-","0.57%"
"Jun 23, 2014","4,367.89","4,367.89","4,367.89","4,367.89","-","1.06%"
"Jun 22, 2014","4,322.26","4,322.26","4,322.26","4,322.26","-","-0.14%"
"Jun 19, 2014","4,328.40","4,328.40","4,328.40","4,328.40","-","-0.28%"
"Jun 18, 2014","4,340.46","4,340.46","4,340.46","4,340.46","-","0.04%"
"Jun 17, 2014","4,338.87","4,338.87","4,338.87","4,338.87","-","-0.46%"
"Jun 16, 2014","4,358.75","4,358.75","4,358.75","4,358.75","-","-0.06%"
"Jun 15, 2014","4,361.58","4,361.58","4,361.58","4,361.58","-","-1.07%"
"Jun 12, 2014","4,408.80","4,408.80","4,408.80","4,408.80","-","-0.05%"
"Jun 11, 2014","4,411.17","4,411.17","4,411.17","4,411.17","-","0.21%"
"Jun 10, 2014","4,401.88","4,401.88","4,401.88","4,401.88","-","-0.32%"
"Jun 09, 2014","4,415.96","4,415.96","4,415.96","4,415.96","-","1.60%"
"Jun 08, 2014","4,346.33","4,346.33","4,346.33","4,346.33","-","-1.14%"
"Jun 05, 2014","4,396.54","4,396.54","4,396.54","4,396.54","-","-0.10%"
"Jun 04, 2014","4,401.00","4,401.00","4,401.00","4,401.00","-","-0.40%"
"Jun 03, 2014","4,418.79","4,418.79","4,418.79","4,418.79","-","-0.64%"
"Jun 02, 2014","4,447.45","4,447.45","4,447.45","4,447.45","-","-0.03%"
"Jun 01, 2014","4,448.57","4,448.57","4,448.57","4,448.57","-","0.41%"
"May 29, 2014","4,430.47","4,430.47","4,430.47","4,430.47","-","-0.01%"
"May 28, 2014","4,430.98","4,430.98","4,430.98","4,430.98","-","0.34%"
"May 27, 2014","4,415.75","4,415.75","4,415.75","4,415.75","-","0.85%"
"May 26, 2014","4,378.34","4,378.34","4,378.34","4,378.34","-","0.00%"
"May 25, 2014","4,378.25","4,378.25","4,378.25","4,378.25","-","-0.13%"
"May 22, 2014","4,384.06","4,384.06","4,384.06","4,384.06","-","-0.60%"
"May 21, 2014","4,410.63","4,410.63","4,410.63","4,410.63","-","1.08%"
"May 20, 2014","4,363.49","4,363.49","4,363.49","4,363.49","-","-0.02%"
"May 19, 2014","4,364.27","4,364.27","4,364.27","4,364.27","-","-0.87%"
"May 18, 2014","4,402.50","4,402.50","4,402.50","4,402.50","-","-0.33%"
"May 15, 2014","4,416.95","4,416.95","4,416.95","4,416.95","-","-0.91%"
"May 14, 2014","4,457.49","4,457.49","4,457.49","4,457.49","-","-0.88%"
"May 12, 2014","4,497.12","4,497.12","4,497.12","4,497.12","-","-0.03%"
"May 11, 2014","4,498.34","4,498.34","4,498.34","4,498.34","-","-1.25%"
"May 08, 2014","4,555.11","4,555.11","4,555.11","4,555.11","-","-0.45%"
"May 07, 2014","4,575.50","4,575.50","4,575.50","4,575.50","-","0.27%"
"May 06, 2014","4,562.96","4,562.96","4,562.96","4,562.96","-","1.25%"
"May 05, 2014","4,506.44","4,506.44","4,506.44","4,506.44","-","0.04%"
"May 04, 2014","4,504.77","4,504.77","4,504.77","4,504.77","-","-1.36%"
"Apr 30, 2014","4,566.85","4,566.85","4,566.85","4,566.85","-","-0.00%"
"Apr 29, 2014","4,567.04","4,567.04","4,567.04","4,567.04","-","-1.25%"
"Apr 28, 2014","4,624.75","4,624.75","4,624.75","4,624.75","-","-0.89%"
"Apr 27, 2014","4,666.41","4,666.41","4,666.41","4,666.41","-","-0.77%"
"Apr 24, 2014","4,702.45","4,702.45","4,702.45","4,702.45","-","0.18%"
"Apr 23, 2014","4,694.21","4,694.21","4,694.21","4,694.21","-","0.73%"
"Apr 22, 2014","4,659.99","4,659.99","4,659.99","4,659.99","-","0.24%"
"Apr 21, 2014","4,648.75","4,648.75","4,648.75","4,648.75","-","0.70%"
"Apr 20, 2014","4,616.44","4,616.44","4,616.44","4,616.44","-","0.38%"
"Apr 17, 2014","4,598.91","4,598.91","4,598.91","4,598.91","-","0.19%"
"Apr 16, 2014","4,590.14","4,590.14","4,590.14","4,590.14","-","-0.36%"
"Apr 15, 2014","4,606.75","4,606.75","4,606.75","4,606.75","-","0.73%"
"Apr 13, 2014","4,573.56","4,573.56","4,573.56","4,573.56","-","-0.42%"
"Apr 10, 2014","4,592.73","4,592.73","4,592.73","4,592.73","-","-0.03%"
"Apr 09, 2014","4,594.33","4,594.33","4,594.33","4,594.33","-","0.16%"
"Apr 08, 2014","4,586.91","4,586.91","4,586.91","4,586.91","-","-0.46%"
"Apr 07, 2014","4,608.29","4,608.29","4,608.29","4,608.29","-","0.43%"
"Apr 06, 2014","4,588.78","4,588.78","4,588.78","4,588.78","-","-0.70%"
"Apr 03, 2014","4,621.22","4,621.22","4,621.22","4,621.22","-","0.55%"
"Apr 02, 2014","4,595.80","4,595.80","4,595.80","4,595.80","-","1.52%"
"Apr 01, 2014","4,526.94","4,526.94","4,526.94","4,526.94","-","0.78%"
"Mar 31, 2014","4,491.98","4,491.98","4,491.98","4,491.98","-","0.30%"
"Mar 30, 2014","4,478.68","4,478.68","4,478.68","4,478.68","-","-0.65%"
"Mar 27, 2014","4,508.05","4,508.05","4,508.05","4,508.05","-","0.21%"
"Mar 25, 2014","4,498.77","4,498.77","4,498.77","4,498.77","-","0.73%"
"Mar 24, 2014","4,466.08","4,466.08","4,466.08","4,466.08","-","-1.18%"
"Mar 23, 2014","4,519.54","4,519.54","4,519.54","4,519.54","-","-0.86%"
"Mar 20, 2014","4,558.93","4,558.93","4,558.93","4,558.93","-","0.88%"
"Mar 19, 2014","4,519.02","4,519.02","4,519.02","4,519.02","-","-0.79%"
"Mar 18, 2014","4,554.78","4,554.78","4,554.78","4,554.78","-","-0.79%"
"Mar 16, 2014","4,591.17","4,591.17","4,591.17","4,591.17","-","-0.95%"
"Mar 13, 2014","4,635.33","4,635.33","4,635.33","4,635.33","-","-0.54%"
"Mar 12, 2014","4,660.52","4,660.52","4,660.52","4,660.52","-","-0.26%"
"Mar 11, 2014","4,672.63","4,672.63","4,672.63","4,672.63","-","0.15%"
"Mar 10, 2014","4,665.56","4,665.56","4,665.56","4,665.56","-","-0.46%"
"Mar 09, 2014","4,687.19","4,687.19","4,687.19","4,687.19","-","-0.26%"
"Mar 06, 2014","4,699.62","4,699.62","4,699.62","4,699.62","-","0.04%"
"Mar 05, 2014","4,697.54","4,697.54","4,697.54","4,697.54","-","-0.13%"
"Mar 04, 2014","4,703.87","4,703.87","4,703.87","4,703.87","-","0.36%"
"Mar 03, 2014","4,687.19","4,687.19","4,687.19","4,687.19","-","-0.22%"
"Mar 02, 2014","4,697.30","4,697.30","4,697.30","4,697.30","-","-1.11%"
"Feb 27, 2014","4,749.86","4,749.86","4,749.86","4,749.86","-","-0.01%"
"Feb 26, 2014","4,750.26","4,750.26","4,750.26","4,750.26","-","-0.14%"
"Feb 25, 2014","4,756.88","4,756.88","4,756.88","4,756.88","-","0.11%"
"Feb 24, 2014","4,751.58","4,751.58","4,751.58","4,751.58","-","0.51%"
"Feb 23, 2014","4,727.44","4,727.44","4,727.44","4,727.44","-","-0.71%"
"Feb 20, 2014","4,761.18","4,761.18","4,761.18","4,761.18","-","0.25%"
"Feb 19, 2014","4,749.23","4,749.23","4,749.23","4,749.23","-","1.66%"
"Feb 18, 2014","4,671.56","4,671.56","4,671.56","4,671.56","-","-0.27%"
"Feb 17, 2014","4,684.07","4,684.07","4,684.07","4,684.07","-","-0.63%"
"Feb 16, 2014","4,713.87","4,713.87","4,713.87","4,713.87","-","-0.95%"
"Feb 13, 2014","4,759.32","4,759.32","4,759.32","4,759.32","-","-0.09%"
"Feb 12, 2014","4,763.71","4,763.71","4,763.71","4,763.71","-","0.01%"
"Feb 11, 2014","4,763.46","4,763.46","4,763.46","4,763.46","-","-0.72%"
"Feb 10, 2014","4,797.97","4,797.97","4,797.97","4,797.97","-","-0.51%"
"Feb 09, 2014","4,822.71","4,822.71","4,822.71","4,822.71","-","-0.46%"
"Feb 06, 2014","4,845.08","4,845.08","4,845.08","4,845.08","-","0.70%"
"Feb 05, 2014","4,811.49","4,811.49","4,811.49","4,811.49","-","0.04%"
"Feb 04, 2014","4,809.54","4,809.54","4,809.54","4,809.54","-","-0.35%"
"Feb 03, 2014","4,826.51","4,826.51","4,826.51","4,826.51","-","0.81%"
"Feb 02, 2014","4,787.66","4,787.66","4,787.66","4,787.66","-","0.73%"
"Jan 30, 2014","4,753.17","4,753.17","4,753.17","4,753.17","-","0.10%"
"Jan 29, 2014","4,748.51","4,748.51","4,748.51","4,748.51","-","0.89%"
"Jan 28, 2014","4,706.54","4,706.54","4,706.54","4,706.54","-","-0.95%"
"Jan 27, 2014","4,751.61","4,751.61","4,751.61","4,751.61","-","-0.14%"
"Jan 26, 2014","4,758.37","4,758.37","4,758.37","4,758.37","-","1.18%"
"Jan 23, 2014","4,702.66","4,702.66","4,702.66","4,702.66","-","1.34%"
"Jan 22, 2014","4,640.55","4,640.55","4,640.55","4,640.55","-","1.22%"
"Jan 21, 2014","4,584.62","4,584.62","4,584.62","4,584.62","-","0.75%"
"Jan 20, 2014","4,550.47","4,550.47","4,550.47","4,550.47","-","-0.33%"
"Jan 19, 2014","4,565.40","4,565.40","4,565.40","4,565.40","-","1.02%"
"Jan 16, 2014","4,519.35","4,519.35","4,519.35","4,519.35","-","0.56%"
"Jan 15, 2014","4,494.02","4,494.02","4,494.02","4,494.02","-","0.88%"
"Jan 13, 2014","4,454.83","4,454.83","4,454.83","4,454.83","-","0.38%"
"Jan 12, 2014","4,437.81","4,437.81","4,437.81","4,437.81","-","0.68%"
"Jan 09, 2014","4,407.82","4,407.82","4,407.82","4,407.82","-","0.38%"
"Jan 08, 2014","4,391.27","4,391.27","4,391.27","4,391.27","-","1.40%"
"Jan 07, 2014","4,330.63","4,330.63","4,330.63","4,330.63","-","0.80%"
"Jan 06, 2014","4,296.34","4,296.34","4,296.34","4,296.34","-","-0.41%"
"Jan 02, 2014","4,314.09","4,314.09","4,314.09","4,314.09","-","0.65%"
"Jan 01, 2014","4,286.15","4,286.15","4,286.15","4,286.15","-","0.46%"
"Dec 30, 2013","4,266.55","4,266.55","4,266.55","4,266.55","-","1.35%"
"Dec 29, 2013","4,209.69","4,209.69","4,209.69","4,209.69","-","0.21%"
"Dec 26, 2013","4,200.96","4,200.96","4,200.96","4,200.96","-","-0.66%"
"Dec 24, 2013","4,228.90","4,228.90","4,228.90","4,228.90","-","-0.85%"
"Dec 23, 2013","4,265.24","4,265.24","4,265.24","4,265.24","-","-0.55%"
"Dec 22, 2013","4,288.86","4,288.86","4,288.86","4,288.86","-","1.04%"
"Dec 19, 2013","4,244.63","4,244.63","4,244.63","4,244.63","-","0.11%"
"Dec 18, 2013","4,240.12","4,240.12","4,240.12","4,240.12","-","-0.71%"
"Dec 17, 2013","4,270.58","4,270.58","4,270.58","4,270.58","-","-0.24%"
"Dec 15, 2013","4,280.72","4,280.72","4,280.72","4,280.72","-","-0.44%"
"Dec 12, 2013","4,299.58","4,299.58","4,299.58","4,299.58","-","-0.79%"
"Dec 11, 2013","4,333.79","4,333.79","4,333.79","4,333.79","-","0.10%"
"Dec 10, 2013","4,329.53","4,329.53","4,329.53","4,329.53","-","0.93%"
"Dec 09, 2013","4,289.82","4,289.82","4,289.82","4,289.82","-","-0.30%"
"Dec 08, 2013","4,302.56","4,302.56","4,302.56","4,302.56","-","0.59%"
"Dec 05, 2013","4,277.39","4,277.39","4,277.39","4,277.39","-","-0.39%"
"Dec 04, 2013","4,294.22","4,294.22","4,294.22","4,294.22","-","-0.38%"
"Dec 03, 2013","4,310.72","4,310.72","4,310.72","4,310.72","-","2.69%"
"Dec 02, 2013","4,197.92","4,197.92","4,197.92","4,197.92","-","1.22%"
"Dec 01, 2013","4,147.20","4,147.20","4,147.20","4,147.20","-","-1.97%"
"Nov 28, 2013","4,230.72","4,230.72","4,230.72","4,230.72","-","-0.89%"
"Nov 27, 2013","4,268.65","4,268.65","4,268.65","4,268.65","-","-0.21%"
"Nov 26, 2013","4,277.54","4,277.54","4,277.54","4,277.54","-","-1.78%"
"Nov 25, 2013","4,354.88","4,354.88","4,354.88","4,354.88","-","0.70%"
"Nov 24, 2013","4,324.70","4,324.70","4,324.70","4,324.70","-","-1.62%"
"Nov 21, 2013","4,395.93","4,395.93","4,395.93","4,395.93","-","-0.98%"
"Nov 20, 2013","4,439.59","4,439.59","4,439.59","4,439.59","-","1.33%"
"Nov 19, 2013","4,381.37","4,381.37","4,381.37","4,381.37","-","2.38%"
"Nov 18, 2013","4,279.42","4,279.42","4,279.42","4,279.42","-","0.54%"
"Nov 17, 2013","4,256.42","4,256.42","4,256.42","4,256.42","-","0.35%"
"Nov 14, 2013","4,241.54","4,241.54","4,241.54","4,241.54","-","0.68%"
"Nov 13, 2013","4,212.72","4,212.72","4,212.72","4,212.72","-","0.36%"
"Nov 12, 2013","4,197.71","4,197.71","4,197.71","4,197.71","-","-0.02%"
"Nov 11, 2013","4,198.50","4,198.50","4,198.50","4,198.50","-","-1.09%"
"Nov 10, 2013","4,244.70","4,244.70","4,244.70","4,244.70","-","1.05%"
"Nov 07, 2013","4,200.80","4,200.80","4,200.80","4,200.80","-","2.16%"
"Nov 06, 2013","4,111.96","4,111.96","4,111.96","4,111.96","-","0.53%"
"Nov 05, 2013","4,090.12","4,090.12","4,090.12","4,090.12","-","0.12%"
"Nov 04, 2013","4,085.20","4,085.20","4,085.20","4,085.20","-","2.30%"
"Nov 03, 2013","3,993.33","3,993.33","3,993.33","3,993.33","-","0.65%"
"Oct 31, 2013","3,967.72","3,967.72","3,967.72","3,967.72","-","0.55%"
"Oct 30, 2013","3,946.01","3,946.01","3,946.01","3,946.01","-","-1.08%"
"Oct 29, 2013","3,989.14","3,989.14","3,989.14","3,989.14","-","0.95%"
"Oct 28, 2013","3,951.50","3,951.50","3,951.50","3,951.50","-","1.08%"
"Oct 27, 2013","3,909.14","3,909.14","3,909.14","3,909.14","-","2.89%"
"Oct 24, 2013","3,799.27","3,799.27","3,799.27","3,799.27","-","-2.18%"
"Oct 23, 2013","3,883.86","3,883.86","3,883.86","3,883.86","-","1.81%"
"Oct 22, 2013","3,814.66","3,814.66","3,814.66","3,814.66","-","1.35%"
"Oct 21, 2013","3,763.88","3,763.88","3,763.88","3,763.88","-","-0.21%"
"Oct 20, 2013","3,771.68","3,771.68","3,771.68","3,771.68","-","-1.87%"
"Oct 10, 2013","3,843.55","3,843.55","3,843.55","3,843.55","-","0.58%"
"Oct 09, 2013","3,821.56","3,821.56","3,821.56","3,821.56","-","0.77%"
"Oct 08, 2013","3,792.35","3,792.35","3,792.35","3,792.35","-","-1.68%"
"Oct 07, 2013","3,857.25","3,857.25","3,857.25","3,857.25","-","-0.65%"
"Oct 06, 2013","3,882.33","3,882.33","3,882.33","3,882.33","-","-1.67%"
"Oct 03, 2013","3,948.44","3,948.44","3,948.44","3,948.44","-","-0.15%"
"Oct 02, 2013","3,954.48","3,954.48","3,954.48","3,954.48","-","0.66%"
"Oct 01, 2013","3,928.48","3,928.48","3,928.48","3,928.48","-","-0.23%"
"Sep 30, 2013","3,937.68","3,937.68","3,937.68","3,937.68","-","-0.78%"
"Sep 29, 2013","3,968.79","3,968.79","3,968.79","3,968.79","-","-1.11%"
"Sep 26, 2013","4,013.37","4,013.37","4,013.37","4,013.37","-","0.19%"
"Sep 25, 2013","4,005.92","4,005.92","4,005.92","4,005.92","-","-0.60%"
"Sep 24, 2013","4,030.09","4,030.09","4,030.09","4,030.09","-","0.22%"
"Sep 23, 2013","4,021.08","4,021.08","4,021.08","4,021.08","-","-0.39%"
"Sep 22, 2013","4,036.78","4,036.78","4,036.78","4,036.78","-","-1.49%"
"Sep 19, 2013","4,097.71","4,097.71","4,097.71","4,097.71","-","-0.45%"
"Sep 18, 2013","4,116.16","4,116.16","4,116.16","4,116.16","-","-0.06%"
"Sep 17, 2013","4,118.81","4,118.81","4,118.81","4,118.81","-","-0.46%"
"Sep 16, 2013","4,137.93","4,137.93","4,137.93","4,137.93","-","0.34%"
"Sep 15, 2013","4,123.90","4,123.90","4,123.90","4,123.90","-","1.13%"
"Sep 12, 2013","4,077.94","4,077.94","4,077.94","4,077.94","-","0.02%"
"Sep 11, 2013","4,076.96","4,076.96","4,076.96","4,076.96","-","0.08%"
"Sep 10, 2013","4,073.63","4,073.63","4,073.63","4,073.63","-","0.06%"
"Sep 09, 2013","4,071.16","4,071.16","4,071.16","4,071.16","-","-0.15%"
"Sep 08, 2013","4,077.36","4,077.36","4,077.36","4,077.36","-","-1.00%"
"Sep 05, 2013","4,118.49","4,118.49","4,118.49","4,118.49","-","-0.23%"
"Sep 04, 2013","4,128.18","4,128.18","4,128.18","4,128.18","-","0.01%"
"Sep 03, 2013","4,127.61","4,127.61","4,127.61","4,127.61","-","0.66%"
"Sep 02, 2013","4,100.35","4,100.35","4,100.35","4,100.35","-","-0.96%"
"Sep 01, 2013","4,140.30","4,140.30","4,140.30","4,140.30","-","0.31%"
"Aug 29, 2013","4,127.48","4,127.48","4,127.48","4,127.48","-","-0.11%"
"Aug 27, 2013","4,132.13","4,132.13","4,132.13","4,132.13","-","-0.05%"
"Aug 26, 2013","4,134.12","4,134.12","4,134.12","4,134.12","-","-0.70%"
"Aug 25, 2013","4,163.18","4,163.18","4,163.18","4,163.18","-","0.92%"
"Aug 22, 2013","4,125.27","4,125.27","4,125.27","4,125.27","-","1.39%"
"Aug 21, 2013","4,068.72","4,068.72","4,068.72","4,068.72","-","-0.34%"
"Aug 20, 2013","4,082.67","4,082.67","4,082.67","4,082.67","-","-0.03%"
"Aug 19, 2013","4,083.91","4,083.91","4,083.91","4,083.91","-","1.24%"
"Aug 18, 2013","4,033.77","4,033.77","4,033.77","4,033.77","-","1.26%"
"Aug 14, 2013","3,983.46","3,983.46","3,983.46","3,983.46","-","0.10%"
"Aug 13, 2013","3,979.35","3,979.35","3,979.35","3,979.35","-","1.60%"
"Aug 12, 2013","3,916.83","3,916.83","3,916.83","3,916.83","-","0.64%"
"Aug 05, 2013","3,891.97","3,891.97","3,891.97","3,891.97","-","-0.51%"
"Aug 01, 2013","3,911.75","3,911.75","3,911.75","3,911.75","-","-0.74%"
"Jul 31, 2013","3,940.80","3,940.80","3,940.80","3,940.80","-","-0.41%"
"Jul 30, 2013","3,957.20","3,957.20","3,957.20","3,957.20","-","-0.45%"
"Jul 29, 2013","3,975.12","3,975.12","3,975.12","3,975.12","-","1.41%"
"Jul 28, 2013","3,919.72","3,919.72","3,919.72","3,919.72","-","-1.49%"
"Jul 25, 2013","3,979.19","3,979.19","3,979.19","3,979.19","-","-2.39%"
"Jul 24, 2013","4,076.50","4,076.50","4,076.50","4,076.50","-","3.74%"
"Jul 23, 2013","3,929.57","3,929.57","3,929.57","3,929.57","-","-3.09%"
"Jul 22, 2013","4,054.74","4,054.74","4,054.74","4,054.74","-","-0.86%"
"Jul 21, 2013","4,090.02","4,090.02","4,090.02","4,090.02","-","-3.16%"
"Jul 18, 2013","4,223.61","4,223.61","4,223.61","4,223.61","-","-1.41%"
"Jul 17, 2013","4,284.13","4,284.13","4,284.13","4,284.13","-","-0.27%"
"Jul 16, 2013","4,295.83","4,295.83","4,295.83","4,295.83","-","0.48%"
"Jul 15, 2013","4,275.49","4,275.49","4,275.49","4,275.49","-","1.64%"
"Jul 14, 2013","4,206.60","4,206.60","4,206.60","4,206.60","-","-1.32%"
"Jul 11, 2013","4,262.93","4,262.93","4,262.93","4,262.93","-","-1.90%"
"Jul 10, 2013","4,345.45","4,345.45","4,345.45","4,345.45","-","0.56%"
"Jul 09, 2013","4,321.31","4,321.31","4,321.31","4,321.31","-","1.36%"
"Jul 08, 2013","4,263.23","4,263.23","4,263.23","4,263.23","-","-0.35%"
"Jul 07, 2013","4,278.09","4,278.09","4,278.09","4,278.09","-","0.18%"
"Jul 04, 2013","4,270.42","4,270.42","4,270.42","4,270.42","-","0.91%"
"Jul 03, 2013","4,231.95","4,231.95","4,231.95","4,231.95","-","0.18%"
"Jul 02, 2013","4,224.16","4,224.16","4,224.16","4,224.16","-","2.91%"
"Jun 30, 2013","4,104.64","4,104.64","4,104.64","4,104.64","-","-1.07%"
"Jun 27, 2013","4,149.16","4,149.16","4,149.16","4,149.16","-","-0.98%"
"Jun 26, 2013","4,190.09","4,190.09","4,190.09","4,190.09","-","1.05%"
"Jun 24, 2013","4,146.55","4,146.55","4,146.55","4,146.55","-","-0.57%"
"Jun 23, 2013","4,170.15","4,170.15","4,170.15","4,170.15","-","-1.04%"
"Jun 20, 2013","4,213.92","4,213.92","4,213.92","4,213.92","-","-1.06%"
"Jun 19, 2013","4,259.21","4,259.21","4,259.21","4,259.21","-","1.79%"
"Jun 18, 2013","4,184.46","4,184.46","4,184.46","4,184.46","-","0.45%"
"Jun 17, 2013","4,165.70","4,165.70","4,165.70","4,165.70","-","-0.33%"
"Jun 16, 2013","4,179.67","4,179.67","4,179.67","4,179.67","-","2.45%"
"Jun 13, 2013","4,079.80","4,079.80","4,079.80","4,079.80","-","-0.57%"
"Jun 12, 2013","4,103.39","4,103.39","4,103.39","4,103.39","-","1.00%"
"Jun 11, 2013","4,062.74","4,062.74","4,062.74","4,062.74","-","1.40%"
"Jun 10, 2013","4,006.83","4,006.83","4,006.83","4,006.83","-","3.19%"
"Jun 09, 2013","3,882.81","3,882.81","3,882.81","3,882.81","-","-3.61%"
"Jun 06, 2013","4,028.12","4,028.12","4,028.12","4,028.12","-","-0.49%"
"Jun 05, 2013","4,048.03","4,048.03","4,048.03","4,048.03","-","1.85%"
"Jun 04, 2013","3,974.48","3,974.48","3,974.48","3,974.48","-","-0.01%"
"Jun 03, 2013","3,974.97","3,974.97","3,974.97","3,974.97","-","0.80%"
"Jun 02, 2013","3,943.24","3,943.24","3,943.24","3,943.24","-","1.68%"
"May 30, 2013","3,878.07","3,878.07","3,878.07","3,878.07","-","0.59%"
"May 29, 2013","3,855.14","3,855.14","3,855.14","3,855.14","-","2.59%"
"May 28, 2013","3,757.99","3,757.99","3,757.99","3,757.99","-","0.26%"
"May 27, 2013","3,748.22","3,748.22","3,748.22","3,748.22","-","1.74%"
"May 26, 2013","3,683.98","3,683.98","3,683.98","3,683.98","-","-2.08%"
"May 22, 2013","3,762.08","3,762.08","3,762.08","3,762.08","-","-1.84%"
"May 21, 2013","3,832.62","3,832.62","3,832.62","3,832.62","-","-1.79%"
"May 20, 2013","3,902.39","3,902.39","3,902.39","3,902.39","-","0.74%"
"May 19, 2013","3,873.62","3,873.62","3,873.62","3,873.62","-","2.65%"
"May 16, 2013","3,773.78","3,773.78","3,773.78","3,773.78","-","1.56%"
"May 15, 2013","3,715.93","3,715.93","3,715.93","3,715.93","-","-1.46%"
